id,hp,price
30939,32,1376
30940,56,3752
30941,41,2214
30942,48,288
30943,53,4717
30944,29,1334
30945,33,1320
30946,61,1586
30947,58,5742
30948,35,2905
30949,56,3752
30950,60,4020
30951,35,2345
30952,42,966
30953,61,1952
30954,33,1353
30955,59,4189
30956,29,1160
30957,35,2870
30958,43,3010
30959,37,2294
30960,48,1632
30961,53,1749
30962,54,270
30963,31,1302
30964,59,2832
30965,38,1292
30966,42,2310
30967,41,3280
30968,42,420
30969,38,266
30970,61,4453
30971,48,3888
30972,40,3160
30973,32,128
30974,29,1160
30975,37,1406
30976,58,1276
30977,56,4816
30978,56,616
30979,33,1749
30980,48,4560
30981,32,1440
30982,34,1122
30983,55,220
30984,41,3649
30985,54,4806
30986,27,1647
30987,53,3922
30988,57,1824
30989,33,2937
30990,60,3840
30991,37,3293
30992,45,540
30993,38,3762
30994,32,1664
30995,46,2944
30996,55,275
30997,39,3276
30998,53,1219
30999,44,484
31000,44,3828
31001,34,204
31002,50,850
31003,50,4600
31004,27,1539
31005,35,3465
31006,60,3540
31007,60,5580
31008,36,180
31009,49,2940
31010,36,2196
31011,41,2132
31012,39,351
31013,50,2650
31014,55,825
31015,56,4648
31016,32,3104
31017,46,4600
31018,51,1734
31019,48,528
31020,40,3240
31021,41,3239
31022,47,4136
31023,51,4284
31024,34,170
31025,34,2312
31026,31,1178
31027,42,2604
31028,36,1260
31029,53,3551
31030,29,1798
31031,48,1392
31032,31,1674
31033,40,1000
31034,51,3468
31035,44,1760
31036,60,480
31037,29,2262
31038,53,4346
31039,47,705
31040,54,2214
31041,38,684
31042,32,160
31043,34,34
31044,46,4462
31045,60,4740
31046,59,3894
31047,56,1400
31048,55,825
31049,50,4550
31050,34,2380
31051,46,46
31052,55,880
31053,52,1248
31054,47,4042
31055,54,4752
31056,47,2115
31057,47,2021
31058,47,2914
31059,29,1566
31060,47,47
31061,43,473
31062,36,1008
31063,33,561
31064,33,2871
31065,48,2400
31066,40,2760
31067,48,3984
31068,30,720
31069,29,290
31070,58,4292
31071,49,3038
31072,58,1218
31073,60,5880
31074,30,2880
31075,27,1458
31076,61,5307
31077,52,3536
31078,54,3402
31079,36,144
31080,33,3168
31081,59,3363
31082,44,1936
31083,27,810
31084,35,1785
31085,43,2279
31086,47,4512
31087,32,1856
31088,31,31
31089,57,2109
31090,45,855
31091,38,1064
31092,44,2816
31093,32,1408
31094,44,1760
31095,33,660
31096,53,636
31097,32,2400
31098,58,754
31099,38,3534
31100,48,864
31101,57,2793
31102,59,2242
31103,51,1479
31104,27,810
31105,41,3608
31106,58,1102
31107,49,2254
31108,30,990
31109,54,1674
31110,42,4200
31111,55,1925
31112,57,3762
31113,37,333
31114,44,1144
31115,51,3060
31116,53,1431
31117,38,2964
31118,38,874
31119,54,1620
31120,51,4845
31121,37,888
31122,30,240
31123,38,2698
31124,54,4320
31125,39,546
31126,34,1190
31127,48,1344
31128,33,2079
31129,60,3900
31130,47,3995
31131,49,490
31132,38,1406
31133,42,42
31134,57,4959
31135,42,2520
31136,41,410
31137,34,1360
31138,45,4095
31139,60,4080
31140,45,2880
31141,51,1020
31142,30,1410
31143,45,2700
31144,51,4233
31145,42,1680
31146,49,4900
31147,45,4185
31148,50,4250
31149,30,2370
31150,60,1380
31151,59,2714
31152,61,4758
31153,33,2112
31154,47,3760
31155,28,1568
31156,35,1995
31157,36,684
31158,46,4232
31159,52,2964
31160,30,810
31161,36,360
31162,55,4895
31163,27,2511
31164,34,748
31165,45,3915
31166,27,1161
31167,33,198
31168,34,1598
31169,42,2310
31170,52,5200
31171,38,836
31172,57,1254
31173,56,5320
31174,61,2318
31175,39,1209
31176,35,735
31177,44,484
31178,50,1250
31179,28,2576
31180,61,1464
31181,42,1134
31182,37,1295
31183,54,2268
31184,34,2244
31185,57,456
31186,31,2449
31187,56,168
31188,57,1254
31189,55,4620
31190,28,2296
31191,56,3360
31192,36,396
31193,52,4732
31194,31,279
31195,29,145
31196,34,1632
31197,30,60
31198,51,4233
31199,37,2220
31200,51,3927
31201,32,1504
31202,55,1870
31203,51,1071
31204,36,504
31205,45,2565
31206,37,3330
31207,38,2166
31208,40,720
31209,29,986
31210,57,3135
31211,45,1665
31212,33,858
31213,56,1736
31214,48,2496
31215,47,987
31216,39,2886
31217,43,602
31218,36,2520
31219,30,2400
31220,39,1599
31221,57,1311
31222,61,3477
31223,53,5088
31224,31,1612
31225,32,2144
31226,60,3000
31227,46,2990
31228,35,3325
31229,55,2145
31230,43,2537
31231,27,2592
31232,41,82
31233,52,2340
31234,33,825
31235,45,1080
31236,29,2030
31237,45,630
31238,27,2025
31239,28,1904
31240,40,2360
31241,39,2613
31242,37,1184
31243,47,3431
31244,37,888
31245,44,1188
31246,48,2592
31247,53,1219
31248,44,4356
31249,45,1980
31250,47,1786
31251,39,1560
31252,51,1122
31253,27,891
31254,54,1890
31255,38,3800
31256,38,1824
31257,44,2684
31258,61,2013
31259,33,2607
31260,29,2001
31261,47,1598
31262,60,540
31263,48,1248
31264,37,2664
31265,27,1161
31266,55,55
31267,48,528
31268,39,195
31269,45,1980
31270,40,920
31271,48,1584
31272,27,1377
31273,57,2109
31274,52,1248
31275,29,2407
31276,38,380
31277,60,840
31278,45,2790
31279,32,1632
31280,28,700
31281,30,1170
31282,50,950
31283,53,5088
31284,44,484
31285,35,1260
31286,30,1230
31287,56,1736
31288,33,2541
31289,27,270
31290,46,3266
31291,44,1980
31292,38,3648
31293,28,1092
31294,28,2688
31295,50,1650
31296,54,4428
31297,55,605
31298,43,2881
31299,53,2968
31300,32,320
31301,39,936
31302,59,5133
31303,34,1836
31304,41,1189
31305,29,29
31306,52,3484
31307,30,1590
31308,32,1920
31309,43,1591
31310,60,4680
31311,60,5940
31312,48,2016
31313,41,1148
31314,55,2585
31315,39,390
31316,31,899
31317,33,2310
31318,51,4284
31319,53,424
31320,43,2021
31321,27,351
31322,40,1480
31323,45,675
31324,34,3196
31325,28,2464
31326,33,1485
31327,49,196
31328,58,4234
31329,52,624
31330,48,4656
31331,57,5358
31332,56,1176
31333,33,2706
31334,37,2035
31335,52,2912
31336,32,2560
31337,27,216
31338,40,400
31339,33,1815
31340,34,2822
31341,43,2537
31342,28,2184
31343,47,2115
31344,33,2376
31345,58,2958
31346,55,2200
31347,49,294
31348,38,2926
31349,40,1160
31350,33,396
31351,32,1696
31352,36,540
31353,27,702
31354,27,1053
31355,55,2750
31356,46,4094
31357,44,308
31358,46,736
31359,52,988
31360,29,2842
31361,29,1508
31362,56,1344
31363,35,1470
31364,39,3237
31365,28,2380
31366,60,3300
31367,34,1360
31368,42,2646
31369,30,2760
31370,48,3408
31371,60,5220
31372,38,1292
31373,48,1488
31374,55,2145
31375,39,1287
31376,40,3000
31377,49,294
31378,54,4914
31379,45,2295
31380,42,2478
31381,39,3432
31382,58,870
31383,52,5200
31384,61,5307
31385,43,4042
31386,47,3807
31387,50,2900
31388,51,2805
31389,41,2173
31390,48,2832
31391,42,294
31392,30,900
31393,45,2205
31394,33,2442
31395,45,450
31396,51,4437
31397,27,189
31398,42,1680
31399,44,1804
31400,28,784
31401,45,1935
31402,43,2494
31403,59,2360
31404,28,2492
31405,55,2420
31406,32,672
31407,27,216
31408,31,2108
31409,57,3591
31410,43,3956
31411,37,3071
31412,56,4032
31413,38,2052
31414,58,638
31415,50,800
31416,31,2232
31417,33,693
31418,57,3363
31419,49,1029
31420,43,3311
31421,39,1638
31422,40,3000
31423,49,4312
31424,53,4876
31425,54,1350
31426,59,5074
31427,40,1880
31428,42,966
31429,57,3477
31430,28,1876
31431,50,3450
31432,30,750
31433,57,3078
31434,51,408
31435,58,1392
31436,38,3002
31437,36,1764
31438,45,4365
31439,44,2640
31440,42,3906
31441,61,1647
31442,39,2145
31443,42,4158
31444,56,2744
31445,54,4428
31446,60,5700
31447,61,793
31448,54,4320
31449,47,2538
31450,60,2100
31451,43,2494
31452,57,1311
31453,61,4575
31454,50,3750
31455,28,2044
31456,51,1122
31457,39,741
31458,38,2850
31459,57,1539
31460,36,2052
31461,35,840
31462,45,405
31463,55,2255
31464,41,861
31465,37,2220
31466,46,4370
31467,29,754
31468,33,99
31469,36,288
31470,45,720
31471,40,3720
31472,43,1247
31473,53,5300
31474,43,1548
31475,53,3074
31476,41,3321
31477,30,2160
31478,55,495
31479,46,2392
31480,49,637
31481,45,3555
31482,40,320
31483,34,1054
31484,33,2145
31485,60,2100
31486,36,1872
31487,27,2160
31488,56,1400
31489,35,2800
31490,54,5238
31491,60,3840
31492,45,4365
31493,61,3782
31494,47,2068
31495,38,2622
31496,27,54
31497,35,2590
31498,44,2464
31499,29,319
31500,47,2820
31501,47,611
31502,48,2400
31503,34,2346
31504,38,2432
31505,55,1980
31506,61,732
31507,59,5900
31508,34,2822
31509,40,1880
31510,31,2511
31511,37,925
31512,49,2254
31513,50,1200
31514,52,676
31515,54,3024
31516,29,667
31517,45,3555
31518,51,4539
31519,60,4860
31520,27,27
31521,51,816
31522,49,1372
31523,35,595
31524,32,2016
31525,37,3293
31526,55,5225
31527,29,2900
31528,34,34
31529,29,2204
31530,59,2714
31531,42,1386
31532,32,1376
31533,55,1650
31534,59,2950
31535,30,2010
31536,39,3432
31537,53,2067
31538,54,3996
31539,54,3348
31540,56,3976
31541,51,2091
31542,36,2880
31543,51,2142
31544,31,3038
31545,46,3864
31546,36,216
31547,56,784
31548,35,1610
31549,51,357
31550,51,2754
31551,47,4700
31552,33,2739
31553,45,360
31554,56,3080
31555,51,1734
31556,60,4260
31557,33,726
31558,32,3168
31559,61,4270
31560,45,180
31561,60,4620
31562,31,3069
31563,59,4602
31564,36,3528
31565,42,2310
31566,35,3220
31567,38,3724
31568,55,2750
31569,38,3268
31570,37,1110
31571,53,583
31572,30,2700
31573,41,492
31574,38,1900
31575,55,1210
31576,41,246
31577,51,4284
31578,27,270
31579,52,5148
31580,44,660
31581,36,2448
31582,40,3760
31583,49,196
31584,35,315
31585,44,2772
31586,53,3021
31587,45,2475
31588,33,132
31589,50,350
31590,49,3332
31591,30,2160
31592,40,4000
31593,37,3367
31594,49,588
31595,40,1320
31596,55,3740
31597,35,1435
31598,52,4160
31599,34,714
31600,44,1452
31601,42,1176
31602,37,3589
31603,30,1830
31604,50,700
31605,31,1240
31606,59,4661
31607,39,2184
31608,37,296
31609,50,200
31610,32,96
31611,41,2542
31612,33,2739
31613,30,1380
31614,37,2886
31615,52,988
31616,31,434
31617,48,1536
31618,48,4560
31619,57,2736
31620,40,1280
31621,28,1148
31622,35,350
31623,57,2907
31624,35,175
31625,31,806
31626,30,1320
31627,31,2883
31628,46,3956
31629,30,2280
31630,53,1696
31631,48,4416
31632,31,1860
31633,40,3320
31634,40,880
31635,34,2108
31636,34,2822
31637,53,53
31638,59,5487
31639,50,800
31640,54,5022
31641,40,840
31642,49,1225
31643,46,1012
31644,55,2805
31645,34,3128
31646,59,826
31647,50,1950
31648,59,3599
31649,55,2475
31650,29,1914
31651,31,155
31652,46,2852
31653,55,5005
31654,30,2010
31655,59,5723
31656,52,2496
31657,28,2436
31658,28,476
31659,31,496
31660,36,3060
31661,56,4144
31662,51,4131
31663,45,3960
31664,35,1260
31665,35,630
31666,61,2806
31667,41,1025
31668,39,312
31669,35,1540
31670,47,3807
31671,41,123
31672,37,2331
31673,30,1980
31674,45,2070
31675,36,1440
31676,45,3690
31677,43,3354
31678,58,58
31679,61,3721
31680,45,3600
31681,44,1936
31682,37,3367
31683,53,1484
31684,59,3658
31685,32,736
31686,54,1890
31687,44,396
31688,48,1392
31689,32,928
31690,44,3256
31691,39,1170
31692,54,2862
31693,57,3021
31694,49,1813
31695,36,360
31696,34,1326
31697,49,294
31698,51,4080
31699,43,3569
31700,59,885
31701,42,1848
31702,46,4370
31703,28,980
31704,28,1848
31705,39,3276
31706,31,527
31707,58,3944
31708,35,3430
31709,36,2988
31710,46,1518
31711,31,2542
31712,57,3933
31713,28,252
31714,57,228
31715,33,3036
31716,48,4464
31717,33,3102
31718,39,2964
31719,34,646
31720,52,4108
31721,30,1530
31722,40,120
31723,60,540
31724,35,2100
31725,29,1218
31726,43,3311
31727,57,1995
31728,41,1271
31729,54,3456
31730,53,53
31731,32,2176
31732,33,1056
31733,59,4425
31734,61,549
31735,30,2280
31736,39,1755
31737,51,1377
31738,29,145
31739,42,3276
31740,51,4539
31741,56,5040
31742,52,624
31743,56,4872
31744,45,2610
31745,27,1431
31746,61,1037
31747,52,364
31748,30,180
31749,46,2622
31750,48,2880
31751,38,2394
31752,60,4860
31753,49,3332
31754,47,2632
31755,27,1080
31756,58,2494
31757,42,2310
31758,36,3384
31759,57,1368
31760,28,2044
31761,60,4980
31762,39,2106
31763,50,4150
31764,31,589
31765,35,840
31766,27,1944
31767,47,940
31768,60,2820
31769,39,1794
31770,50,500
31771,42,4116
31772,57,5358
31773,51,1275
31774,61,1464
31775,50,3200
31776,38,1710
31777,42,378
31778,56,3472
31779,49,196
31780,51,4284
31781,47,4324
31782,31,62
31783,28,2044
31784,27,513
31785,47,3431
31786,41,3198
31787,44,1496
31788,50,3000
31789,29,696
31790,43,1849
31791,28,1540
31792,40,1720
31793,46,2300
31794,34,2584
31795,35,3290
31796,45,1890
31797,33,858
31798,59,2714
31799,59,3186
31800,47,1457
31801,38,38
31802,46,598
31803,57,4503
31804,30,150
31805,53,5035
31806,60,3840
31807,31,186
31808,40,3480
31809,31,620
31810,61,1769
31811,47,4700
31812,43,1290
31813,33,429
31814,46,3864
31815,28,2464
31816,42,714
31817,51,1275
31818,37,1258
31819,36,2196
31820,27,135
31821,59,3363
31822,51,969
31823,41,3198
31824,42,3612
31825,52,4160
31826,56,4704
31827,57,2052
31828,51,1785
31829,53,4876
31830,41,164
31831,60,2340
31832,61,5795
31833,53,3710
31834,37,1517
31835,55,1485
31836,37,962
31837,28,56
31838,61,122
31839,27,891
31840,58,4582
31841,41,3690
31842,39,2535
31843,57,228
31844,39,3861
31845,38,912
31846,58,2900
31847,53,636
31848,60,5760
31849,35,2415
31850,53,4505
31851,40,1320
31852,58,116
31853,52,2444
31854,46,3128
31855,29,1798
31856,61,183
31857,40,1120
31858,39,3627
31859,49,3675
31860,59,3009
31861,47,329
31862,50,2750
31863,44,1320
31864,34,884
31865,53,5247
31866,54,1620
31867,34,2652
31868,59,472
31869,42,252
31870,39,3237
31871,45,4005
31872,38,418
31873,37,1258
31874,31,1209
31875,27,1539
31876,52,1664
31877,28,756
31878,36,540
31879,50,4800
31880,29,58
31881,51,2754
31882,59,1652
31883,43,4128
31884,54,1296
31885,57,4674
31886,36,2160
31887,32,2912
31888,60,660
31889,61,1220
31890,53,265
31891,47,1222
31892,32,2176
31893,34,2652
31894,29,2262
31895,28,2604
31896,58,5452
31897,48,4272
31898,50,1300
31899,60,5400
31900,33,1221
31901,57,3135
31902,27,189
31903,31,2790
31904,47,141
31905,28,2044
31906,59,708
31907,45,225
31908,31,1643
31909,35,2695
31910,31,1736
31911,32,2560
31912,32,2336
31913,52,3276
31914,35,1330
31915,59,4779
31916,41,3772
31917,45,1710
31918,52,2860
31919,49,1666
31920,44,2596
31921,52,2548
31922,61,4148
31923,52,3692
31924,42,966
31925,60,300
31926,55,2200
31927,57,3648
31928,47,3290
31929,36,3204
31930,36,1728
31931,30,2850
31932,46,3174
31933,61,5002
31934,51,1428
31935,52,5044
31936,49,2352
31937,39,3549
31938,55,5060
31939,37,74
31940,60,3960
31941,47,423
31942,57,1653
31943,52,676
31944,35,3360
31945,56,5040
31946,55,3630
31947,35,665
31948,57,1653
31949,42,3654
31950,43,4042
31951,32,512
31952,59,5428
31953,59,1652
31954,50,3650
31955,39,1131
31956,40,2720
31957,61,4087
31958,38,1254
31959,45,4185
31960,37,2775
31961,44,2244
31962,46,3864
31963,34,2210
31964,39,3159
31965,32,2720
31966,41,164
31967,48,4416
31968,34,34
31969,35,3360
31970,55,5115
31971,32,64
31972,56,56
31973,35,1890
31974,44,1848
31975,39,3315
31976,53,1908
31977,49,4263
31978,39,858
31979,57,1653
31980,33,3201
31981,45,2970
31982,28,672
31983,29,2407
31984,57,2109
31985,39,3549
31986,52,520
31987,31,2790
31988,33,2376
31989,43,1075
31990,56,3528
31991,27,918
31992,59,1298
31993,44,88
31994,32,2304
31995,53,1007
31996,55,4345
31997,34,476
31998,30,1050
31999,61,2257
32000,52,3432
32001,46,276
32002,55,1375
32003,58,3538
32004,44,748
32005,29,667
32006,50,1050
32007,34,2856
32008,39,3588
32009,41,2214
32010,41,3239
32011,28,1848
32012,60,3060
32013,52,2236
32014,36,1908
32015,41,3321
32016,54,864
32017,40,280
32018,30,2250
32019,33,726
32020,38,1862
32021,27,1674
32022,33,1815
32023,39,1560
32024,56,4368
32025,49,1764
32026,44,880
32027,38,760
32028,48,1728
32029,55,3740
32030,44,2860
32031,47,2773
32032,39,2223
32033,45,2520
32034,47,2209
32035,58,812
32036,53,3922
32037,42,1218
32038,49,1176
32039,39,507
32040,40,2080
32041,44,2288
32042,53,3074
32043,27,1053
32044,34,680
32045,42,882
32046,54,1620
32047,31,868
32048,42,1722
32049,42,126
32050,53,3657
32051,58,58
32052,61,1037
32053,40,3720
32054,27,675
32055,40,2520
32056,38,3002
32057,29,2552
32058,60,600
32059,45,1305
32060,39,1716
32061,52,312
32062,35,735
32063,47,3008
32064,46,3312
32065,50,2200
32066,50,150
32067,40,3520
32068,36,3096
32069,43,129
32070,27,2457
32071,38,418
32072,52,2392
32073,28,364
32074,59,1239
32075,52,4576
32076,54,4536
32077,58,4524
32078,34,1394
32079,33,1584
32080,55,2805
32081,51,3825
32082,49,1078
32083,56,224
32084,27,2565
32085,35,2065
32086,61,4697
32087,54,378
32088,48,1008
32089,45,3555
32090,44,748
32091,42,4074
32092,55,440
32093,47,3807
32094,38,1938
32095,30,120
32096,54,3996
32097,60,4140
32098,33,1782
32099,53,901
32100,34,374
32101,39,975
32102,50,4000
32103,34,612
32104,53,636
32105,45,2655
32106,35,525
32107,38,2584
32108,42,3234
32109,49,2058
32110,51,204
32111,46,2208
32112,27,189
32113,50,2200
32114,60,2640
32115,51,2958
32116,61,2440
32117,27,783
32118,43,2408
32119,36,2916
32120,35,1015
32121,28,2072
32122,61,4575
32123,40,600
32124,53,4611
32125,47,893
32126,43,817
32127,52,1664
32128,40,3000
32129,56,1064
32130,30,720
32131,53,2067
32132,28,2576
32133,41,943
32134,60,2340
32135,43,430
32136,29,261
32137,59,5782
32138,57,3933
32139,41,2993
32140,38,2546
32141,54,4266
32142,39,1599
32143,53,3021
32144,53,106
32145,42,2352
32146,55,1485
32147,56,672
32148,42,4200
32149,30,2010
32150,28,2660
32151,27,918
32152,37,1961
32153,37,1221
32154,61,1464
32155,29,319
32156,46,2898
32157,53,1749
32158,51,4539
32159,49,3724
32160,38,570
32161,33,1386
32162,48,432
32163,46,4140
32164,42,3612
32165,44,4048
32166,41,3895
32167,31,1581
32168,48,192
32169,27,405
32170,46,4462
32171,34,1904
32172,52,624
32173,29,1885
32174,54,1674
32175,37,2479
32176,29,261
32177,61,2623
32178,59,5369
32179,54,1080
32180,33,3201
32181,50,4300
32182,48,2400
32183,28,2240
32184,37,2368
32185,36,2880
32186,54,2646
32187,56,3192
32188,28,2688
32189,36,1440
32190,37,2997
32191,52,884
32192,38,266
32193,38,3686
32194,29,2755
32195,46,1794
32196,48,1824
32197,46,1656
32198,37,222
32199,55,825
32200,28,1428
32201,28,364
32202,40,2560
32203,45,315
32204,54,1296
32205,38,3762
32206,60,2880
32207,34,2278
32208,58,2726
32209,29,1943
32210,32,2592
32211,37,1258
32212,42,4116
32213,55,3905
32214,47,3149
32215,54,2052
32216,56,3528
32217,57,5301
32218,47,4371
32219,35,1330
32220,59,1180
32221,37,2035
32222,40,320
32223,46,4002
32224,47,3666
32225,32,1728
32226,38,1406
32227,49,2989
32228,51,510
32229,51,4539
32230,50,550
32231,50,850
32232,50,3100
32233,45,3420
32234,32,2080
32235,58,1740
32236,51,1071
32237,57,4275
32238,52,3276
32239,33,1386
32240,45,2835
32241,54,2700
32242,44,220
32243,51,2550
32244,33,924
32245,31,744
32246,50,2600
32247,36,936
32248,49,3185
32249,53,3445
32250,37,1184
32251,58,3016
32252,42,3066
32253,50,100
32254,53,2438
32255,32,544
32256,55,5445
32257,35,3185
32258,42,3990
32259,60,540
32260,57,57
32261,47,1410
32262,28,1736
32263,50,2850
32264,35,3185
32265,36,1260
32266,32,1504
32267,33,1551
32268,43,903
32269,60,780
32270,29,1305
32271,57,2565
32272,38,760
32273,36,324
32274,60,120
32275,37,1295
32276,53,3021
32277,47,1269
32278,54,1944
32279,28,2688
32280,31,1209
32281,29,2465
32282,39,234
32283,35,1400
32284,55,4565
32285,44,1144
32286,41,3772
32287,34,1292
32288,36,2700
32289,28,504
32290,32,2976
32291,53,3551
32292,35,805
32293,35,1960
32294,45,3645
32295,51,3162
32296,33,759
32297,28,1680
32298,60,5760
32299,56,3864
32300,28,2324
32301,52,4784
32302,38,76
32303,29,58
32304,61,2745
32305,51,1836
32306,59,5074
32307,40,1120
32308,58,2320
32309,49,4753
32310,61,5246
32311,50,1750
32312,33,2805
32313,33,3069
32314,36,2376
32315,48,1296
32316,34,1428
32317,49,3675
32318,61,915
32319,45,2655
32320,30,180
32321,29,2523
32322,34,68
32323,29,2842
32324,46,1104
32325,29,2523
32326,53,3392
32327,54,5130
32328,54,2268
32329,27,1674
32330,39,2652
32331,54,1134
32332,57,4218
32333,46,3772
32334,56,2912
32335,30,210
32336,58,5510
32337,57,2394
32338,53,3816
32339,59,531
32340,56,1624
32341,36,1332
32342,55,1815
32343,37,2960
32344,55,1650
32345,43,516
32346,35,2135
32347,58,5510
32348,34,2550
32349,27,2376
32350,58,1450
32351,34,1360
32352,54,1566
32353,54,432
32354,38,1976
32355,40,360
32356,44,1936
32357,37,2442
32358,39,1950
32359,33,132
32360,43,602
32361,29,1276
32362,48,2976
32363,35,735
32364,59,4661
32365,58,638
32366,49,3087
32367,46,3082
32368,56,4200
32369,37,3108
32370,39,1872
32371,56,1848
32372,35,2800
32373,44,1056
32374,43,1032
32375,55,2860
32376,48,2160
32377,40,3080
32378,30,570
32379,34,3366
32380,60,5580
32381,43,4171
32382,61,3721
32383,42,4032
32384,39,1053
32385,56,2800
32386,51,2907
32387,55,3685
32388,56,3304
32389,53,1537
32390,48,1488
32391,49,1323
32392,44,2200
32393,54,1620
32394,51,2703
32395,47,376
32396,44,2420
32397,30,1050
32398,58,5278
32399,39,858
32400,53,4293
32401,32,224
32402,29,609
32403,55,3245
32404,57,2109
32405,60,3780
32406,31,217
32407,42,4116
32408,56,5096
32409,28,280
32410,52,1768
32411,52,2028
32412,50,4550
